taker_address,n_copy_trades,n_wins,hit_rate,pnl_total,pnl_mean
0x20e8c78c532f835766b7652d5c693720962db663,38,21,0.5526315789473685,61.32969740964184,1.6139394055168905
0xad0efd4976493685eec4afae1a51a7fa4239e06d,4,2,0.5,57.0394001432266,14.25985003580665
0x6c096387b15f9ba005e892d09c710d0a75742a74,6,6,1.0,52.17391410694789,8.695652351157982
0x2542d7ff042b68d786b3ffa145983b32d3f4c8c2,4,2,0.5,49.612429539526104,12.403107384881526
0x2efdb26b9c1e6b579e44bdf645dc10bb4bcebe4c,21,14,0.6666666666666666,47.03766760574183,2.239888933606754
0x2123baa9adb825ce4d893867186f5932a62827a2,2,2,1.0,43.90243902439024,21.95121951219512
0xaaccf790b55abe7c50bc35615143a162138df367,7,4,0.5714285714285714,36.98444895199455,5.283492707427793
0x7094f437992ef9a3df74c7b381bb269d9506c818,16,11,0.6875,18.690199353671986,1.168137459604499
0xd910ca9e2067c6afc119723a2346fc0e2692f8ba,3,2,0.6666666666666666,17.6038997089437,5.8679665696479
0x42750318632bb15bdbc2c58ec6be0919a43b655b,2,2,1.0,17.41699562456951,8.708497812284755
0xaf0d728308ec1471841dfb8e7261bac005159a46,22,13,0.5909090909090909,13.9236901149531,0.6328950052251409
0x052cc31cb18b95c4b5272a46db247ac7094a404e,178,93,0.5224719101123596,12.308235569008417,0.06914739083712594
0xe4b1c994c747eb214270435a95aa0314761330d1,53,42,0.7924528301886793,5.301780611719465,0.10003359644753708
0x01e84070814166d1ebfffe6b65d24b5689133ae5,1,1,1.0,5.263157894736836,5.263157894736836
0xa3e5073e613f927f67be7f23134805493222da25,5,3,0.6,0.24514442598059816,0.04902888519611963
0xc452bc4c4ffb4e17a141ac9d49b79d87dedf7234,25,7,0.28,-7.216645229394487,-0.2886658091757795
0xf386fb7058f376cc16f6d59cb3cc8c406b2af22c,10,5,0.5,-8.039579468150862,-0.8039579468150861
0x7ebb515c9764303d960badf8a91c7e8635e0ea5c,14,9,0.6428571428571429,-20.3960615664451,-1.4568615404603642
0x9966597083668631291b6f32d85dae8898ddc10b,22,17,0.7727272727272727,-20.711477659995417,-0.9414308027270644
0xb99d6516404adf11a1a870ff32fd3dd6e7ee1e6a,3,1,0.3333333333333333,-43.58974358974362,-14.52991452991454
0xd299b8206c67c384b2dcc285c0af0f970aa3840f,12,8,0.6666666666666666,-44.36618364028898,-3.6971819700240816
0x9efda3d6354152901fc4706c3b1a9ce50b45ad00,73,51,0.6986301369863014,-64.04728877813542,-0.8773601202484305
0x8274c8a0fbe386eb3b24c72031ff4fac7c9a335b,9,5,0.5555555555555556,-67.75029317240222,-7.527810352489136
0x07d9e552b1ddf3b0d6ad13cda8716e80dd1c701b,15,10,0.6666666666666666,-71.02409316123091,-4.734939544082061
0xdb449ddf8451cb84a06e6c68087715bfdf8048b9,3,2,0.6666666666666666,-76.47351433022067,-25.491171443406888
0x9da54c66299338b1a5ca2d082d62e2a402948d11,3,1,0.3333333333333333,-91.66665430344834,-30.55555143448278
0x5b7368ad066ee5b2ce4dfc3e98a3915649dce3c8,3,1,0.3333333333333333,-91.66666666666666,-30.555555555555554
0x276487ddb4be12b579d18d9c8cf44e59bb39fea3,2,1,0.5,-95.83333333333333,-47.916666666666664
0xa068834f18fe3cde80e7201c1ca153dc8b236b89,29,18,0.6206896551724138,-106.742710033478,-3.68078310460269
0xe4dee9fb4cdded52bc13bdff7ab4e2654347fbbc,6,2,0.3333333333333333,-110.41663639419204,-18.40277273236534
0xa7919f110d27367c8ce996c4e6748e9d6e308b9d,19,12,0.631578947368421,-126.47084722745694,-6.656360380392471
0xa5a07fcb49e8cc70ad0f4697418a4790b31b2265,8,4,0.5,-128.84916755884498,-16.106145944855623
0x42ff45f2d85e11e1b9e2fe188c379dfdc40e8477,11,6,0.5454545454545454,-136.09339519899243,-12.372126836272038
0x8a2f53f19d6731d3a360d4d399d9ea64259efd3b,17,11,0.6470588235294118,-145.7486681897027,-8.57345106998251
0x92d19c7f9a6f7a3a0672e8b10d84500338c556dd,21,13,0.6190476190476191,-166.224997473342,-7.9154760701591425
0x619039090a995d352ff3ed6245f143703b3b0e7a,14,8,0.5714285714285714,-168.91682332518337,-12.065487380370241
0x530cbea3e6c5ae98a1ea05e4b73edb473f98fb1b,993,836,0.8418932527693856,-186.49078554743994,-0.18780542351202412
0xfe6c976ef0805ff80fd0fad65115022404b969b7,7,4,0.5714285714285714,-188.8023358574299,-26.97176226534713
0x9427a3be6f21339040c2c44222815f8c0f3910fb,3,1,0.3333333333333333,-195.83333333333331,-65.27777777777777
0x0090c0fa2f59e12bfa8347892010a0abe1d3f02f,2,0,0.0,-200.0,-100.0
0xf77a6346639301da992d5f5d1f99b3045ffc62fa,2,0,0.0,-200.0,-100.0
0xe9dc3a09fdc6d07afbd2059974b97bf437756b5a,6,2,0.3333333333333333,-207.843137254902,-34.640522875817
0x684d4c641c42da041fd39238a9b87f3ebb757271,49,40,0.8163265306122449,-235.20598560148844,-4.800122155132417
0x67810032d02c80a9a6b7ab91e6f7b33310501e48,20,11,0.55,-250.2434208647336,-12.51217104323668
0x40aae064996d223447e0515558b7c9d6390a9fe9,8,4,0.5,-255.17683337623856,-31.89710417202982
0x93cef461c0907a46e9fe466cd30be001ad5ae4d3,10,5,0.5,-260.7869491132078,-26.07869491132078
0x160aa7433e68ef858411323b3cfc8248051bb058,31,26,0.8387096774193549,-288.6180913571498,-9.31026101152096
0xae77f62146ec31d1a7cc95663532103a518b12c3,3,0,0.0,-300.0,-100.0
0x75008f8c64c5f0935c64180ce4e352731fc6059b,5,1,0.2,-321.42857142857144,-64.28571428571429
0xd904ab5a9a24d704eac4a82d99527b68cded4295,130,106,0.8153846153846154,-329.67714724726756,-2.535978055748212
0x35377795d164116750f1f0175c013f82cc3d56ea,283,186,0.657243816254417,-333.3527960831425,-1.1779250744987366
0x17bf9e17bc58980772907a666e318a2a30e46731,41,19,0.4634146341463415,-342.6670675356215,-8.357733354527355
0x206cecbda761ce7a1afbef2427b0d7bc779f2632,26,15,0.5769230769230769,-348.8739486586179,-13.418228794562227
0x470f3c3db5a15fc97faa730457eef28a4293400f,19,10,0.5263157894736842,-354.3271672552074,-18.648798276589865
0x59cd67a7a9bbede54516474bed6f3bf6069e92d2,4,0,0.0,-400.0,-100.0
0xc352dedd6d2d66378d4d85c6f2c9950ccea51d1a,6,1,0.16666666666666666,-411.3207547169811,-68.55345911949685
0x9170193c14223b817c801e3a730c5ae0260ba3b7,26,13,0.5,-416.93213726602323,-16.035851433308586
0xf0c051d74409756d4bfaeb8cb962685ddb35f9e6,33,21,0.6363636363636364,-429.0595971670591,-13.001805974759368
0x2c55621871b5cedb336bc509dd93e61568f6dbb9,12,6,0.5,-431.52529521908616,-35.96044126825718
0xb53ffcf78a6d1b68ca20455a0f1a986c26888707,30,20,0.6666666666666666,-455.6232739592945,-15.187442465309818
